customer_id,name,total_balance,total_interest,account_count
9272,Indali Goda,1213717.0,15282.88,4
9279,Saanvi Palla,656548.0,15878.98,2
9284,Rudra Chadha,1288047.0,46035.96,4
9285,Nitesh Rajagopal,1348178.0,25790.54,5
9287,Aditya Wagle,759704.0,27197.72,3
9288,Imaran Ramesh,716968.0,16672.510000000002,2
9289,Gaurav Choudhury,566759.0,22670.36,3
9294,Aashi Kant,540248.0,5402.4800000000005,2
9295,Benjamin Deep,695097.0,20487.030000000002,2
9297,Gaurika Thaman,593101.0,10164.7,2
9301,Tamanna Dalal,552055.0,5520.549999999999,2
9302,Ishanvi Kumer,721186.0,28847.440000000002,2
9303,Inaya Varty,622844.0,20385.32,2
9304,Onveer Singh,668479.0,18953.29,2
9310,Idika Sanghvi,1709051.0,22457.12,6
9314,Tanay Virk,987998.0,22690.760000000002,3
9315,Brijesh Dutta,1559205.0,29408.129999999997,4
9330,Hamsini Gala,801937.0,32077.48,3
9331,Aarav Sengupta,789867.0,20308.59,2
9334,Lakshit Samra,506254.0,17318.47,3
9338,Ekaraj Subramanian,792340.0,31693.6,2
9341,Amaira Ranganathan,1434450.0,24975.18,5
9345,Daniel Tailor,590868.0,5908.68,2
9348,Bina Amble,601154.0,24046.160000000003,2
9354,Lakshit Ravel,1018494.0,21453.239999999998,3
9357,Pranav Mahajan,604311.0,10291.86,2
9358,Prisha Mane,1121919.0,23894.91,3
9362,Rajata Yadav,867632.0,34705.28,3
9369,Samesh Sem,515315.0,8576.99,2
9370,Anita Uppal,642234.0,6422.34,2
9372,Hiral Shukla,727683.0,16020.78,2
9375,Anmol Khalsa,850980.0,8509.8,4
9386,Irya Sinha,658221.0,12974.220000000001,2
9391,Falguni Borde,1176110.0,20140.73,4
9398,Laban Shetty,878449.0,35137.96,2
9399,Adya Zacharia,673036.0,6730.360000000001,2
9401,Yatan Kala,688824.0,18133.14,3
9410,Yashodhara Vasa,774012.0,19176.48,2
9411,Pranit Yadav,836624.0,23273.0,2
9412,Aachal Batra,586754.0,15035.9,2
9419,Girish Om,843524.0,8435.24,3
9421,Rushil Chaudhuri,605626.0,24225.04,3
9423,Sarthak Prabhakar,976601.0,39064.04,3
9425,George Patla,527171.0,9176.0,3
9427,Nidhi Krishna,562827.0,5628.27,3
9429,Teerth Bhagat,993925.0,9939.25,3
9430,Omkaar Varty,552525.0,5525.25,2
9432,Janaki Parikh,1187633.0,33538.49,3
9433,Charvi Sridhar,535321.0,21412.84,2
9434,Joshua Butala,666385.0,6663.85,2
9438,Naveen Sahni,852624.0,25234.440000000002,3
9444,Urishilla Acharya,863980.0,23184.01,2
9445,Teerth Jani,686927.0,20292.47,2
9449,Mugdha Handa,808468.0,14471.05,3
9451,Dalbir Vohra,506330.0,20253.2,2
9458,Aachal Kaul,904572.0,23927.88,3
9460,Chaaya Dara,825791.0,21424.55,2
9465,Aradhana Dey,749365.0,29974.600000000002,2
9471,Adya Behl,894637.0,23307.820000000003,2
9473,Anjali Kala,752725.0,21720.22,3
9474,Darika Thakur,678444.0,27137.760000000002,3
9475,Avi Chahal,630167.0,20056.129999999997,3
9476,Netra Bhatt,743441.0,15330.95,2
9482,Anika Butala,557010.0,22280.4,2
9486,Aarna Sampath,957713.0,30918.2,3
9500,Vasatika Banik,815474.0,8154.74,2
9503,Gaurav Majumdar,1244218.0,24948.190000000002,3
9504,Sanaya Varughese,509696.0,8300.93,2
9512,Ekapad Aurora,602117.0,14353.82,2
9520,Praneel Ranganathan,673682.0,26947.28,2
9523,Nathaniel Bhat,893479.0,8934.79,2
9530,Nathaniel Sodhi,519196.0,14917.750000000002,2
9533,Dhruv Krishnan,781249.0,7812.490000000001,3
9535,Siddharth Ray,960125.0,32432.6,3
9538,Yash Ramachandran,527980.0,21119.2,2
9555,Azaan Andra,602260.0,15935.62,3
9556,Fariq Seth,724528.0,7245.280000000001,2
9561,Balveer Karnik,612029.0,24481.160000000003,2
9563,Urmi Shanker,720806.0,17538.59,2
9564,Anusha Saha,1224529.0,25900.57,3
9566,Ganga Dora,537049.0,7913.890000000001,2
9568,Falguni Buch,736997.0,21383.75,2
9571,Harsh Dayal,627628.0,12776.740000000002,2
9575,Shivani Modi,747091.0,18731.11,2
9576,Barkha Hans,899932.0,35997.28,2
9577,Ekiya Krishnan,894526.0,8945.259999999998,3
9578,Ronith Lala,614438.0,14762.720000000001,3
9579,Anita Wali,777377.0,20889.2,3
9581,Zansi Palla,654100.0,6541.0,2
9585,Leena Parekh,685035.0,13700.279999999999,3
9590,Isaac Bala,840964.0,33638.56,2
9592,Bhavna Khurana,653299.0,14058.07,3
9595,Mekhala Parmer,972979.0,22385.32,4
9597,Wahab Bains,844961.0,22794.05,4
9599,Dhruv Tailor,958117.0,26123.77,4
9600,Joshua Rai,646632.0,12776.7,2
9602,Leena D’Alia,590466.0,14112.48,5
9607,Upma Varma,825644.0,28652.989999999998,3
9611,Shivani Dada,569650.0,13109.89,2
9612,Peter Radhakrishnan,748879.0,29955.16,3
9617,Rohan Raju,1218764.0,34537.939999999995,3
9627,Urishilla Bhagat,865512.0,34620.48,3
9631,Xavier Sastry,594078.0,16031.49,3
9646,Jackson Dua,627505.0,13543.0,2
9648,Amruta Bhat,679011.0,6790.11,2
9650,Bimala Wadhwa,2077756.0,62936.89,6
9652,Yutika Kashyap,805429.0,32217.160000000003,2
9654,Baljiwan Konda,603503.0,16361.240000000002,2
9658,Tanmayi Chad,733846.0,19948.84,3
9659,Siddharth Ratta,1271007.0,40526.07,3
9663,Kabir Kala,858728.0,19320.29,4
9664,Nisha Magar,746607.0,24243.51,3
9668,Neha Kar,988352.0,39534.08,3
9674,Tanvi Nazareth,773354.0,22729.190000000002,2
9679,Edhitha Balan,561825.0,22473.0,2
9682,Veer Jain,543426.0,11573.130000000001,2
9683,Falak Sandhu,651448.0,10615.48,4
9685,Zaitra Sarna,1623587.0,31771.73,6
9687,Yashvi Vora,624194.0,20764.55,3
9691,Jeet Mall,1056530.0,10565.300000000001,3
9696,Agastya Bedi,566741.0,22669.64,3
9697,Aashi Seshadri,993351.0,23148.059999999998,4
9698,Lajita Dasgupta,815794.0,26212.420000000002,3
9699,Sudiksha Bose,678345.0,6783.450000000001,2
9700,William Chahal,670663.0,6706.63,2
9706,Kavya Hayer,664683.0,26587.32,2
9709,Girish Varughese,1050400.0,37899.67,3
9710,Xalak Shenoy,519876.0,12842.16,2
9712,Ishanvi Chauhan,964438.0,9644.380000000001,3
9715,Saksham Nayar,717665.0,21542.210000000003,2
9718,William Bhatia,737472.0,29498.879999999997,2
9719,Samuel Naidu,771412.0,17448.670000000002,3
9720,Laban Palla,830795.0,33231.8,2
9731,Rohan Vyas,555450.0,5554.5,2
9732,Tanvi Karan,755474.0,17779.37,2
9735,Wakeeta Nanda,567189.0,5671.889999999999,2
9742,Shivansh Kashyap,648709.0,23227.6,3
9746,Qarin Naik,551891.0,8704.82,2
9747,Oscar Chand,708297.0,21127.829999999998,2
9761,Yutika Rana,842234.0,20371.76,4
9763,Dhruv Gara,623621.0,11624.0,3
9764,Sneha Rao,1037606.0,23292.74,4
9767,Netra Savant,1454631.0,29255.370000000003,4
9770,Libni Ghosh,749500.0,7495.0,3
9780,Riya Babu,702236.0,7022.36,2
9786,Azaan Puri,562281.0,5622.81,3
9799,Gabriel Chowdhury,739093.0,7390.93,2
9802,Garima Din,859845.0,16939.83,3
9805,Kashvi Salvi,813903.0,8139.030000000001,3
9807,Lohit Grewal,579727.0,5797.27,2
9808,Ishani Pal,643677.0,17800.02,2
9810,Vinaya Wable,815990.0,12508.37,4
9815,Dipta Sankaran,672151.0,26886.04,2
9816,Vritti Sidhu,831853.0,15634.03,4
9818,Chakradhar Bhagat,686363.0,27454.52,3
9823,Mitesh Choudhary,851758.0,34070.32,2
9824,Eshana Rao,534876.0,14578.980000000001,2
9827,Unnati Bawa,652498.0,6524.98,2
9828,Gopal Peri,1230121.0,36555.76,4
9831,George Bhalla,1022988.0,21167.670000000002,4
9833,Wakeeta Ramesh,777126.0,31085.04,2
9834,Ridhi Vig,730692.0,21797.700000000004,4
9835,Nakul Wagle,1056119.0,29656.97,3
9838,Pallavi Ravi,574072.0,22962.88,2
9839,Bakhshi Chaudhary,781335.0,13850.7,3
9846,Geetika Chauhan,670569.0,13731.51,3
9853,Vrishti Kashyap,971163.0,28024.77,3
9856,Ekansh Gandhi,799754.0,31990.160000000003,2
9862,Manthan Borah,1083558.0,29828.250000000004,4
9865,Hemal Kibe,708653.0,28346.120000000003,2
9881,Pooja Dube,684020.0,27360.8,2
9883,Rayaan Sethi,943581.0,23126.7,3
9888,Maanav Batra,595344.0,23813.760000000002,2
9893,Oviya Lad,587316.0,17027.64,2
9896,Dayamai Basu,920109.0,23171.46,4
9903,Niharika Sawhney,1040853.0,20594.370000000003,3
9905,Rishi Gola,697640.0,15051.59,2
9907,Pahal Khalsa,619818.0,18757.08,2
9909,Bhavika Chadha,826275.0,18219.93,2
9918,Kashvi Suri,1063711.0,37786.6,4
9923,Aarna Bumb,520052.0,5200.52,2
9924,Urvi Bhatia,669895.0,18705.7,2
9925,Sarthak Kibe,931153.0,37246.119999999995,2
9933,Daksha Maharaj,627634.0,6276.34,2
9934,Balvan Bhalla,656237.0,7293.35,3
9935,Shravya Minhas,1045683.0,29843.64,3
9938,Rachit Johal,773621.0,30944.84,2
9939,Dev Jhaveri,560352.0,14309.730000000001,2
9942,Thomas Hayre,680551.0,20857.690000000002,2
9945,Gaurangi Wali,645287.0,13329.05,3
9948,Bahadurjit Kara,840743.0,22877.33,3
9950,Urvashi Sodhi,1037430.0,28853.61,3
9958,Bhanumati Ghose,765438.0,7654.38,2
9959,Oni Iyer,978026.0,30078.469999999998,3
9962,Abha Zacharia,926202.0,12122.16,3
9964,Chanchal Shroff,883851.0,29652.6,3
9966,Onveer Oza,514447.0,20577.88,2
9967,Unnati Nigam,510389.0,15273.08,2
9968,Zaid Bhatti,581590.0,13707.189999999999,2
9969,Aahana Jain,1131997.0,30304.450000000004,3
9971,Vritti Bali,549616.0,10447.93,2
9974,Mohammed Dass,576904.0,8180.32,3
9977,Varsha Jani,725767.0,8177.740000000001,3
9979,Chavvi Mangal,874531.0,27411.879999999997,3
9980,David Bhakta,801595.0,24964.6,5
9981,Mekhala Kannan,640348.0,20049.58,3
9987,Arunima Dhillon,1002517.0,24680.08,3
9991,Radhika Gole,1405558.0,31678.000000000004,5
9993,Logan Bhatti,1028981.0,41159.240000000005,4
9995,Anamika Pau,517655.0,20706.2,2
